Date,Hour,Station_ID,Energy_Consumed,Charging_Sessions,Temperature,Rainfall,Humidity,Weather,Traffic_Level,Latitude,Longitude
2025-11-21,3,NSK_CITY_CENTER,18.93,2,7.8,0.0,81,Sunny,1,19.988,73.771
2025-11-21,4,NSK_ADGAON_NKA,22.74,3,13.7,0.0,51,Sunny,1,20.017,73.834
2025-11-21,5,NSK_GANGAPUR_RD,15.31,3,11.5,0.0,24,Clear,0,20.015,73.765
2025-11-21,6,NSK_CITY_CENTER,46.02,4,17.6,0.0,29,Clear,3,19.988,73.771
2025-11-21,7,NSK_CITY_CENTER,58.29,4,19.5,0.0,77,Sunny,4,19.988,73.771
2025-11-21,8,NSK_CITY_CENTER,45.61,4,22.9,0.0,46,Clear,3,19.988,73.771
2025-11-21,9,NSK_ADGAON_NKA,102.12,9,22.8,0.0,89,Sunny,8,20.017,73.834
2025-11-21,10,NSK_GANGAPUR_RD,117.52,10,24.1,0.0,35,Cloudy,9,20.015,73.765
2025-11-21,11,NSK_MUMBAI_HWY,65.68,4,28.3,0.0,36,Sunny,4,19.954,73.765
2025-11-21,12,NSK_GANGAPUR_RD,70.08,7,26.6,0.0,81,Clear,5,20.015,73.765
2025-11-21,13,NSK_MUMBAI_HWY,61.07,4,24.6,0.0,71,Clear,4,19.954,73.765
2025-11-21,14,NSK_GANGAPUR_RD,47.85,5,22.6,0.0,30,Clear,3,20.015,73.765
2025-11-21,15,NSK_ADGAON_NKA,61.62,5,19.9,0.0,73,Clear,4,20.017,73.834
2025-11-21,16,NSK_ADGAON_NKA,49.31,5,17.5,0.0,66,Haze,3,20.017,73.834
2025-11-21,17,NSK_GANGAPUR_RD,63.43,6,18.8,0.0,58,Cloudy,4,20.015,73.765
2025-11-21,18,NSK_CITY_CENTER,93.5,6,21.1,0.0,46,Clear,7,19.988,73.771
2025-11-21,19,NSK_MUMBAI_HWY,100.01,8,11.9,0.0,45,Sunny,8,19.954,73.765
2025-11-21,20,NSK_ADGAON_NKA,107.25,8,12.1,0.0,75,Clear,9,20.017,73.834
2025-11-21,21,NSK_GANGAPUR_RD,61.4,4,8.0,0.0,22,Clear,5,20.015,73.765
2025-11-21,22,NSK_CITY_CENTER,52.1,3,8.7,0.0,66,Clear,4,19.988,73.771
2025-11-21,23,NSK_ADGAON_NKA,57.4,5,9.6,0.0,34,Clear,4,20.017,73.834
2025-11-22,0,NSK_ADGAON_NKA,32.15,3,8.0,0.0,85,Haze,2,20.017,73.834
2025-11-22,1,NSK_GANGAPUR_RD,42.82,5,13.1,0.0,36,Clear,3,20.015,73.765
2025-11-22,2,NSK_ADGAON_NKA,39.13,2,8.3,0.0,28,Haze,3,20.017,73.834
2025-11-22,3,NSK_GANGAPUR_RD,18.48,3,10.7,0.0,48,Haze,1,20.015,73.765
2025-11-22,4,NSK_GANGAPUR_RD,26.05,2,11.0,0.0,59,Clear,1,20.015,73.765
2025-11-22,5,NSK_GANGAPUR_RD,23.74,2,15.9,0.0,79,Clear,1,20.015,73.765
2025-11-22,6,NSK_MUMBAI_HWY,75.21,5,15.1,0.0,51,Clear,6,19.954,73.765
2025-11-22,7,NSK_ADGAON_NKA,62.34,4,20.4,0.0,63,Clear,4,20.017,73.834
2025-11-22,8,NSK_CITY_CENTER,71.24,6,22.2,0.0,76,Sunny,5,19.988,73.771
2025-11-22,9,NSK_GANGAPUR_RD,121.69,10,23.4,0.0,82,Haze,10,20.015,73.765
2025-11-22,10,NSK_CITY_CENTER,107.17,7,22.0,0.0,29,Haze,8,19.988,73.771
2025-11-22,11,NSK_GANGAPUR_RD,61.65,5,25.2,0.0,30,Clear,4,20.015,73.765
2025-11-22,12,NSK_CITY_CENTER,86.78,6,27.5,0.0,84,Sunny,6,19.988,73.771
2025-11-22,13,NSK_ADGAON_NKA,58.42,5,23.8,0.0,42,Clear,4,20.017,73.834
2025-11-22,14,NSK_GANGAPUR_RD,73.42,5,26.7,0.0,54,Clear,5,20.015,73.765
2025-11-22,15,NSK_MUMBAI_HWY,56.62,5,25.4,0.0,38,Clear,4,19.954,73.765
2025-11-22,16,NSK_CITY_CENTER,67.03,6,21.9,0.0,63,Sunny,5,19.988,73.771
2025-11-22,17,NSK_MUMBAI_HWY,77.71,5,16.1,0.0,87,Sunny,6,19.954,73.765
2025-11-22,18,NSK_CITY_CENTER,115.28,10,16.1,0.0,44,Clear,9,19.988,73.771
2025-11-22,19,NSK_ADGAON_NKA,101.98,9,13.4,0.0,69,Sunny,8,20.017,73.834
2025-11-22,20,NSK_GANGAPUR_RD,120.21,8,9.5,0.0,40,Sunny,10,20.015,73.765
2025-11-22,21,NSK_CITY_CENTER,76.79,7,6.3,0.0,32,Cloudy,6,19.988,73.771
2025-11-22,22,NSK_CITY_CENTER,66.21,5,7.9,0.0,43,Sunny,5,19.988,73.771
2025-11-22,23,NSK_GANGAPUR_RD,55.88,5,8.5,0.0,69,Sunny,4,20.015,73.765
2025-11-23,0,NSK_GANGAPUR_RD,24.8,3,5.5,0.0,56,Clear,1,20.015,73.765
2025-11-23,1,NSK_MUMBAI_HWY,20.62,1,11.0,0.0,55,Clear,1,19.954,73.765
2025-11-23,2,NSK_MUMBAI_HWY,17.94,1,6.7,0.0,30,Sunny,1,19.954,73.765
2025-11-23,3,NSK_GANGAPUR_RD,45.01,3,7.5,0.0,40,Sunny,3,20.015,73.765
2025-11-23,4,NSK_MUMBAI_HWY,47.38,5,15.0,0.0,79,Clear,3,19.954,73.765
2025-11-23,5,NSK_GANGAPUR_RD,39.52,3,17.2,0.0,20,Clear,2,20.015,73.765
2025-11-23,6,NSK_GANGAPUR_RD,67.22,5,15.8,0.0,49,Cloudy,5,20.015,73.765
2025-11-23,7,NSK_ADGAON_NKA,79.18,5,17.5,0.0,67,Clear,6,20.017,73.834
2025-11-23,8,NSK_CITY_CENTER,67.31,6,15.5,0.0,47,Sunny,5,19.988,73.771
2025-11-23,9,NSK_MUMBAI_HWY,98.3,8,18.4,0.0,43,Cloudy,8,19.954,73.765
2025-11-23,10,NSK_ADGAON_NKA,126.5,11,26.9,0.0,33,Haze,10,20.017,73.834
2025-11-23,11,NSK_GANGAPUR_RD,73.21,7,24.2,0.0,29,Sunny,5,20.015,73.765
2025-11-23,12,NSK_ADGAON_NKA,84.71,7,27.2,0.0,85,Haze,6,20.017,73.834
2025-11-23,13,NSK_MUMBAI_HWY,56.73,6,21.3,0.0,32,Clear,4,19.954,73.765
2025-11-23,14,NSK_MUMBAI_HWY,81.69,5,20.4,0.0,69,Clear,6,19.954,73.765
2025-11-23,15,NSK_MUMBAI_HWY,84.4,8,22.2,0.0,84,Clear,6,19.954,73.765
2025-11-23,16,NSK_MUMBAI_HWY,66.59,5,23.0,0.0,56,Clear,5,19.954,73.765
2025-11-23,17,NSK_CITY_CENTER,53.79,3,15.0,0.0,87,Sunny,4,19.988,73.771
2025-11-23,18,NSK_ADGAON_NKA,99.13,9,11.8,0.0,27,Haze,8,20.017,73.834
2025-11-23,19,NSK_ADGAON_NKA,121.47,9,10.4,0.0,65,Clear,10,20.017,73.834
2025-11-23,20,NSK_GANGAPUR_RD,114.15,10,11.4,0.0,29,Clear,9,20.015,73.765
2025-11-23,21,NSK_CITY_CENTER,63.4,4,7.0,0.0,78,Cloudy,5,19.988,73.771
2025-11-23,22,NSK_CITY_CENTER,50.66,4,9.1,0.0,77,Sunny,4,19.988,73.771
2025-11-23,23,NSK_MUMBAI_HWY,74.7,6,6.4,0.0,63,Haze,6,19.954,73.765
2025-11-24,0,NSK_GANGAPUR_RD,32.58,2,7.5,0.0,23,Clear,2,20.015,73.765
2025-11-24,1,NSK_CITY_CENTER,4.89,0,6.7,0.0,23,Sunny,0,19.988,73.771
2025-11-24,2,NSK_MUMBAI_HWY,33.3,4,7.5,0.0,72,Clear,2,19.954,73.765
2025-11-24,3,NSK_GANGAPUR_RD,23.63,2,5.6,0.0,76,Sunny,1,20.015,73.765
2025-11-24,4,NSK_CITY_CENTER,22.28,3,11.1,0.0,29,Clear,1,19.988,73.771
2025-11-24,5,NSK_ADGAON_NKA,24.04,1,13.9,0.0,33,Sunny,1,20.017,73.834
2025-11-24,6,NSK_MUMBAI_HWY,58.2,4,18.5,0.0,28,Clear,4,19.954,73.765
2025-11-24,7,NSK_GANGAPUR_RD,60.02,4,18.7,0.0,69,Haze,4,20.015,73.765
2025-11-24,8,NSK_ADGAON_NKA,56.94,6,20.5,0.0,50,Clear,4,20.017,73.834
2025-11-24,9,NSK_ADGAON_NKA,98.69,7,20.7,0.0,57,Clear,8,20.017,73.834
2025-11-24,10,NSK_CITY_CENTER,107.9,9,26.7,0.0,75,Clear,8,19.988,73.771
2025-11-24,11,NSK_GANGAPUR_RD,50.25,3,27.3,0.0,24,Haze,3,20.015,73.765
2025-11-24,12,NSK_MUMBAI_HWY,59.66,6,23.2,0.0,36,Sunny,4,19.954,73.765
2025-11-24,13,NSK_CITY_CENTER,62.94,4,21.7,0.0,84,Haze,4,19.988,73.771
2025-11-24,14,NSK_GANGAPUR_RD,60.92,5,23.1,0.0,33,Clear,4,20.015,73.765
2025-11-24,15,NSK_MUMBAI_HWY,74.9,5,19.9,0.0,68,Haze,5,19.954,73.765
2025-11-24,16,NSK_GANGAPUR_RD,46.14,3,18.5,0.0,60,Cloudy,3,20.015,73.765
2025-11-24,17,NSK_GANGAPUR_RD,41.73,3,13.5,0.0,59,Sunny,3,20.015,73.765
2025-11-24,18,NSK_CITY_CENTER,86.98,7,15.1,0.0,33,Clear,7,19.988,73.771
2025-11-24,19,NSK_MUMBAI_HWY,105.58,9,16.5,0.0,39,Sunny,8,19.954,73.765
2025-11-24,20,NSK_CITY_CENTER,110.1,7,14.3,0.0,54,Clear,9,19.988,73.771
2025-11-24,21,NSK_ADGAON_NKA,68.55,5,10.4,0.0,53,Cloudy,5,20.017,73.834
2025-11-24,22,NSK_ADGAON_NKA,45.06,5,10.4,0.0,44,Haze,3,20.017,73.834
2025-11-24,23,NSK_GANGAPUR_RD,43.02,4,5.9,0.0,41,Clear,3,20.015,73.765
2025-11-25,0,NSK_GANGAPUR_RD,7.12,1,5.6,0.0,87,Clear,0,20.015,73.765
2025-11-25,1,NSK_GANGAPUR_RD,31.75,4,8.5,0.0,74,Clear,2,20.015,73.765
2025-11-25,2,NSK_GANGAPUR_RD,9.14,2,5.9,0.0,22,Clear,0,20.015,73.765
2025-11-25,3,NSK_MUMBAI_HWY,14.1,2,6.1,0.0,61,Sunny,0,19.954,73.765
2025-11-25,4,NSK_GANGAPUR_RD,8.28,1,9.4,0.0,30,Sunny,0,20.015,73.765
2025-11-25,5,NSK_GANGAPUR_RD,26.88,1,13.4,0.0,61,Cloudy,1,20.015,73.765
2025-11-25,6,NSK_GANGAPUR_RD,72.51,5,14.2,0.0,30,Clear,5,20.015,73.765
2025-11-25,7,NSK_CITY_CENTER,69.8,6,17.6,0.0,44,Haze,5,19.988,73.771
2025-11-25,8,NSK_GANGAPUR_RD,56.52,6,18.8,0.0,81,Clear,4,20.015,73.765
2025-11-25,9,NSK_ADGAON_NKA,98.45,9,23.7,0.0,54,Clear,7,20.017,73.834
2025-11-25,10,NSK_GANGAPUR_RD,115.94,8,24.6,0.0,40,Sunny,9,20.015,73.765
2025-11-25,11,NSK_GANGAPUR_RD,70.06,5,19.2,0.0,88,Haze,5,20.015,73.765
2025-11-25,12,NSK_GANGAPUR_RD,63.23,5,26.3,0.0,71,Sunny,4,20.015,73.765
2025-11-25,13,NSK_CITY_CENTER,53.94,4,26.2,0.0,89,Clear,3,19.988,73.771
2025-11-25,14,NSK_CITY_CENTER,61.8,6,22.8,0.0,83,Clear,4,19.988,73.771
2025-11-25,15,NSK_GANGAPUR_RD,64.83,4,23.6,0.0,29,Clear,4,20.015,73.765
2025-11-25,16,NSK_ADGAON_NKA,60.61,4,18.1,0.0,28,Clear,4,20.017,73.834
2025-11-25,17,NSK_MUMBAI_HWY,55.2,5,20.2,0.0,61,Sunny,4,19.954,73.765
2025-11-25,18,NSK_MUMBAI_HWY,101.75,8,17.5,0.0,71,Haze,8,19.954,73.765
2025-11-25,19,NSK_GANGAPUR_RD,116.43,9,17.9,0.0,89,Sunny,9,20.015,73.765
2025-11-25,20,NSK_GANGAPUR_RD,105.97,9,12.1,0.0,54,Sunny,9,20.015,73.765
2025-11-25,21,NSK_CITY_CENTER,55.1,5,12.2,0.0,60,Clear,4,19.988,73.771
2025-11-25,22,NSK_CITY_CENTER,63.18,4,11.7,0.0,23,Sunny,5,19.988,73.771
2025-11-25,23,NSK_ADGAON_NKA,67.24,6,11.7,0.0,28,Sunny,5,20.017,73.834
2025-11-26,0,NSK_MUMBAI_HWY,17.26,1,7.6,0.0,58,Clear,1,19.954,73.765
2025-11-26,1,NSK_CITY_CENTER,9.15,1,3.7,0.0,29,Sunny,0,19.988,73.771
2025-11-26,2,NSK_MUMBAI_HWY,10.03,0,5.3,0.0,57,Sunny,0,19.954,73.765
2025-11-26,3,NSK_GANGAPUR_RD,18.1,3,11.2,0.0,32,Sunny,1,20.015,73.765
2025-11-26,4,NSK_GANGAPUR_RD,7.38,2,12.2,0.0,65,Haze,0,20.015,73.765
2025-11-26,5,NSK_CITY_CENTER,8.85,0,13.4,0.0,35,Sunny,0,19.988,73.771
2025-11-26,6,NSK_ADGAON_NKA,57.76,4,17.9,0.0,59,Sunny,4,20.017,73.834
2025-11-26,7,NSK_MUMBAI_HWY,73.86,7,19.4,0.0,39,Sunny,5,19.954,73.765
2025-11-26,8,NSK_MUMBAI_HWY,62.51,5,18.5,0.0,66,Sunny,4,19.954,73.765
2025-11-26,9,NSK_ADGAON_NKA,115.96,9,18.7,0.0,35,Cloudy,9,20.017,73.834
2025-11-26,10,NSK_MUMBAI_HWY,94.25,7,25.9,0.0,22,Clear,7,19.954,73.765
2025-11-26,11,NSK_ADGAON_NKA,48.81,5,24.5,0.0,20,Haze,3,20.017,73.834
2025-11-26,12,NSK_CITY_CENTER,46.74,4,25.6,0.0,87,Haze,3,19.988,73.771
2025-11-26,13,NSK_GANGAPUR_RD,72.9,6,25.7,0.0,30,Clear,5,20.015,73.765
2025-11-26,14,NSK_CITY_CENTER,49.66,5,25.3,0.0,72,Sunny,3,19.988,73.771
2025-11-26,15,NSK_MUMBAI_HWY,55.99,5,21.9,0.0,67,Clear,4,19.954,73.765
2025-11-26,16,NSK_CITY_CENTER,62.0,5,18.5,0.0,87,Haze,4,19.988,73.771
2025-11-26,17,NSK_MUMBAI_HWY,43.37,5,16.3,0.0,89,Sunny,3,19.954,73.765
2025-11-26,18,NSK_ADGAON_NKA,111.82,7,14.7,0.0,88,Haze,9,20.017,73.834
2025-11-26,19,NSK_ADGAON_NKA,100.05,9,18.1,0.0,89,Sunny,8,20.017,73.834
2025-11-26,20,NSK_ADGAON_NKA,89.88,8,11.2,0.0,26,Clear,7,20.017,73.834
2025-11-26,21,NSK_MUMBAI_HWY,46.28,5,12.4,0.0,77,Clear,3,19.954,73.765
2025-11-26,22,NSK_MUMBAI_HWY,39.87,4,5.2,0.0,47,Sunny,3,19.954,73.765
2025-11-26,23,NSK_CITY_CENTER,40.42,3,8.6,0.0,79,Cloudy,3,19.988,73.771
2025-11-27,0,NSK_GANGAPUR_RD,24.47,1,9.4,0.0,64,Sunny,1,20.015,73.765
2025-11-27,1,NSK_GANGAPUR_RD,23.96,1,7.1,0.0,23,Clear,1,20.015,73.765
2025-11-27,2,NSK_ADGAON_NKA,21.3,1,2.7,0.0,36,Haze,1,20.017,73.834
2025-11-27,3,NSK_MUMBAI_HWY,25.06,1,12.8,0.0,54,Sunny,1,19.954,73.765
2025-11-27,4,NSK_CITY_CENTER,17.64,2,15.6,0.0,29,Sunny,0,19.988,73.771
2025-11-27,5,NSK_ADGAON_NKA,11.15,1,12.6,0.0,20,Sunny,0,20.017,73.834
2025-11-27,6,NSK_ADGAON_NKA,54.71,3,14.5,0.0,45,Sunny,4,20.017,73.834
2025-11-27,7,NSK_MUMBAI_HWY,55.87,5,17.7,0.0,71,Cloudy,4,19.954,73.765
2025-11-27,8,NSK_CITY_CENTER,60.49,4,21.6,0.0,56,Sunny,4,19.988,73.771
2025-11-27,9,NSK_MUMBAI_HWY,93.15,7,24.0,0.0,72,Clear,7,19.954,73.765
2025-11-27,10,NSK_MUMBAI_HWY,118.81,10,22.8,0.0,31,Sunny,9,19.954,73.765
2025-11-27,11,NSK_GANGAPUR_RD,52.76,4,22.7,0.0,31,Sunny,3,20.015,73.765
2025-11-27,12,NSK_CITY_CENTER,56.65,6,26.0,0.0,20,Sunny,4,19.988,73.771
2025-11-27,13,NSK_CITY_CENTER,69.13,5,22.9,0.0,70,Sunny,5,19.988,73.771
2025-11-27,14,NSK_ADGAON_NKA,69.65,4,22.0,0.0,68,Cloudy,5,20.017,73.834
2025-11-27,15,NSK_GANGAPUR_RD,73.4,5,19.9,0.0,81,Sunny,5,20.015,73.765
2025-11-27,16,NSK_MUMBAI_HWY,55.78,4,21.5,0.0,27,Clear,4,19.954,73.765
2025-11-27,17,NSK_ADGAON_NKA,56.34,6,20.5,0.0,73,Clear,4,20.017,73.834
2025-11-27,18,NSK_MUMBAI_HWY,111.56,7,17.7,0.0,42,Sunny,9,19.954,73.765
2025-11-27,19,NSK_ADGAON_NKA,102.32,7,12.6,0.0,61,Clear,8,20.017,73.834
2025-11-27,20,NSK_GANGAPUR_RD,91.92,7,13.8,0.0,65,Sunny,7,20.015,73.765
2025-11-27,21,NSK_ADGAON_NKA,67.14,5,9.3,0.0,87,Sunny,5,20.017,73.834
2025-11-27,22,NSK_CITY_CENTER,70.44,7,10.1,0.0,41,Clear,5,19.988,73.771
2025-11-27,23,NSK_GANGAPUR_RD,67.61,5,8.7,0.0,86,Clear,5,20.015,73.765
2025-11-28,0,NSK_ADGAON_NKA,10.61,1,6.8,0.0,32,Haze,0,20.017,73.834
2025-11-28,1,NSK_ADGAON_NKA,17.31,1,8.8,0.0,62,Clear,1,20.017,73.834
2025-11-28,2,NSK_MUMBAI_HWY,11.24,2,9.7,0.0,42,Haze,0,19.954,73.765
2025-11-28,3,NSK_ADGAON_NKA,10.13,0,7.9,0.0,76,Sunny,0,20.017,73.834
2025-11-28,4,NSK_ADGAON_NKA,31.65,3,8.5,0.0,44,Sunny,2,20.017,73.834
2025-11-28,5,NSK_ADGAON_NKA,25.17,3,14.7,0.0,51,Clear,1,20.017,73.834
2025-11-28,6,NSK_ADGAON_NKA,68.05,4,16.8,0.0,42,Haze,5,20.017,73.834
2025-11-28,7,NSK_ADGAON_NKA,45.87,4,15.1,0.0,27,Clear,3,20.017,73.834
2025-11-28,8,NSK_GANGAPUR_RD,62.45,5,18.2,0.0,47,Clear,4,20.015,73.765
2025-11-28,9,NSK_MUMBAI_HWY,114.13,8,23.5,0.0,30,Clear,9,19.954,73.765
2025-11-28,10,NSK_ADGAON_NKA,99.87,9,21.0,0.0,39,Sunny,8,20.017,73.834
2025-11-28,11,NSK_MUMBAI_HWY,52.19,5,27.6,0.0,55,Sunny,3,19.954,73.765
2025-11-28,12,NSK_GANGAPUR_RD,64.92,4,28.6,0.0,27,Clear,4,20.015,73.765
2025-11-28,13,NSK_ADGAON_NKA,52.11,5,26.1,0.0,64,Cloudy,3,20.017,73.834
2025-11-28,14,NSK_MUMBAI_HWY,60.99,5,20.8,0.0,80,Sunny,4,19.954,73.765
2025-11-28,15,NSK_GANGAPUR_RD,57.23,5,21.1,0.0,64,Sunny,4,20.015,73.765
2025-11-28,16,NSK_ADGAON_NKA,57.46,4,23.6,0.0,64,Haze,4,20.017,73.834
2025-11-28,17,NSK_GANGAPUR_RD,61.98,6,17.9,0.0,73,Cloudy,4,20.015,73.765
2025-11-28,18,NSK_MUMBAI_HWY,111.69,7,13.5,0.0,63,Sunny,9,19.954,73.765
2025-11-28,19,NSK_CITY_CENTER,112.42,10,12.2,0.0,24,Clear,9,19.988,73.771
2025-11-28,20,NSK_ADGAON_NKA,94.98,7,10.7,0.0,57,Clear,8,20.017,73.834
2025-11-28,21,NSK_MUMBAI_HWY,42.62,5,8.4,0.0,54,Haze,3,19.954,73.765
2025-11-28,22,NSK_ADGAON_NKA,61.42,5,10.1,0.0,54,Sunny,5,20.017,73.834
2025-11-28,23,NSK_GANGAPUR_RD,41.64,4,9.9,0.0,42,Sunny,3,20.015,73.765
2025-11-29,0,NSK_CITY_CENTER,22.51,3,8.2,0.0,87,Haze,1,19.988,73.771
2025-11-29,1,NSK_GANGAPUR_RD,44.53,5,4.7,0.0,87,Sunny,3,20.015,73.765
2025-11-29,2,NSK_ADGAON_NKA,33.93,4,9.6,0.0,72,Haze,2,20.017,73.834
2025-11-29,3,NSK_ADGAON_NKA,41.96,3,9.3,0.0,36,Sunny,3,20.017,73.834
2025-11-29,4,NSK_CITY_CENTER,19.11,3,8.3,0.0,82,Sunny,1,19.988,73.771
2025-11-29,5,NSK_MUMBAI_HWY,33.12,3,13.1,0.0,38,Haze,2,19.954,73.765
2025-11-29,6,NSK_CITY_CENTER,55.97,5,14.9,0.0,61,Clear,4,19.988,73.771
2025-11-29,7,NSK_MUMBAI_HWY,64.61,6,18.0,0.0,26,Clear,5,19.954,73.765
2025-11-29,8,NSK_GANGAPUR_RD,75.51,6,21.8,0.0,29,Cloudy,5,20.015,73.765
2025-11-29,9,NSK_CITY_CENTER,120.53,10,25.0,0.0,85,Sunny,9,19.988,73.771
2025-11-29,10,NSK_MUMBAI_HWY,108.91,7,23.3,0.0,56,Sunny,8,19.954,73.765
2025-11-29,11,NSK_GANGAPUR_RD,64.82,4,23.8,0.0,28,Clear,4,20.015,73.765
2025-11-29,12,NSK_CITY_CENTER,74.8,7,25.1,0.0,20,Sunny,5,19.988,73.771
2025-11-29,13,NSK_MUMBAI_HWY,60.85,6,27.8,0.0,33,Haze,4,19.954,73.765
2025-11-29,14,NSK_GANGAPUR_RD,61.44,6,23.7,0.0,32,Clear,4,20.015,73.765
2025-11-29,15,NSK_CITY_CENTER,78.95,5,20.9,0.0,65,Sunny,6,19.988,73.771
2025-11-29,16,NSK_CITY_CENTER,65.69,6,21.0,0.0,20,Haze,5,19.988,73.771
2025-11-29,17,NSK_GANGAPUR_RD,65.94,4,20.2,0.0,55,Clear,5,20.015,73.765
2025-11-29,18,NSK_CITY_CENTER,112.71,9,15.0,0.0,76,Sunny,9,19.988,73.771
2025-11-29,19,NSK_MUMBAI_HWY,115.03,10,13.4,0.0,38,Clear,9,19.954,73.765
2025-11-29,20,NSK_CITY_CENTER,121.07,9,13.3,0.0,24,Sunny,10,19.988,73.771
2025-11-29,21,NSK_CITY_CENTER,56.74,5,10.5,0.0,67,Cloudy,4,19.988,73.771
2025-11-29,22,NSK_CITY_CENTER,79.89,7,10.4,0.0,59,Sunny,6,19.988,73.771
2025-11-29,23,NSK_MUMBAI_HWY,50.0,3,7.6,0.0,63,Sunny,4,19.954,73.765
2025-11-30,0,NSK_MUMBAI_HWY,18.0,1,4.2,0.0,71,Sunny,1,19.954,73.765
2025-11-30,1,NSK_GANGAPUR_RD,33.22,3,8.6,0.0,45,Clear,2,20.015,73.765
2025-11-30,2,NSK_CITY_CENTER,29.68,3,8.2,0.0,59,Clear,2,19.988,73.771
2025-11-30,3,NSK_MUMBAI_HWY,44.24,3,12.1,0.0,81,Sunny,3,19.954,73.765
2025-11-30,4,NSK_MUMBAI_HWY,26.76,1,10.0,0.0,76,Haze,1,19.954,73.765
2025-11-30,5,NSK_GANGAPUR_RD,48.21,5,17.3,0.0,38,Clear,3,20.015,73.765
2025-11-30,6,NSK_GANGAPUR_RD,54.25,4,11.6,0.0,79,Sunny,4,20.015,73.765
2025-11-30,7,NSK_MUMBAI_HWY,82.32,7,18.3,0.0,57,Clear,6,19.954,73.765
2025-11-30,8,NSK_ADGAON_NKA,66.66,6,21.3,0.0,81,Sunny,5,20.017,73.834
2025-11-30,9,NSK_GANGAPUR_RD,105.1,7,24.2,0.0,41,Clear,8,20.015,73.765
2025-11-30,10,NSK_CITY_CENTER,99.6,8,21.8,0.0,26,Clear,8,19.988,73.771
2025-11-30,11,NSK_ADGAON_NKA,64.38,4,24.1,0.0,49,Clear,4,20.017,73.834
2025-11-30,12,NSK_ADGAON_NKA,85.84,8,25.2,0.0,26,Clear,6,20.017,73.834
2025-11-30,13,NSK_MUMBAI_HWY,69.94,5,24.8,0.0,31,Sunny,5,19.954,73.765
2025-11-30,14,NSK_CITY_CENTER,62.95,6,22.6,0.0,31,Sunny,4,19.988,73.771
2025-11-30,15,NSK_MUMBAI_HWY,78.22,7,22.0,0.0,24,Clear,6,19.954,73.765
2025-11-30,16,NSK_MUMBAI_HWY,78.48,5,19.6,0.0,82,Cloudy,6,19.954,73.765
2025-11-30,17,NSK_CITY_CENTER,62.09,4,16.1,0.0,24,Sunny,4,19.988,73.771
2025-11-30,18,NSK_ADGAON_NKA,99.6,8,15.2,0.0,66,Sunny,8,20.017,73.834
2025-11-30,19,NSK_GANGAPUR_RD,102.38,7,16.7,0.0,22,Sunny,8,20.015,73.765
2025-11-30,20,NSK_GANGAPUR_RD,112.24,9,13.1,0.0,66,Clear,9,20.015,73.765
2025-11-30,21,NSK_GANGAPUR_RD,52.17,3,7.5,0.0,60,Clear,4,20.015,73.765
2025-11-30,22,NSK_CITY_CENTER,78.9,5,8.4,0.0,68,Clear,6,19.988,73.771
2025-11-30,23,NSK_MUMBAI_HWY,64.47,6,6.0,0.0,58,Sunny,5,19.954,73.765
2025-12-01,0,NSK_MUMBAI_HWY,13.61,0,10.0,0.0,64,Clear,0,19.954,73.765
2025-12-01,1,NSK_MUMBAI_HWY,22.41,2,6.1,0.0,55,Clear,1,19.954,73.765
2025-12-01,2,NSK_MUMBAI_HWY,19.18,3,5.2,0.0,39,Clear,1,19.954,73.765
2025-12-01,3,NSK_ADGAON_NKA,31.67,2,10.6,0.0,24,Sunny,2,20.017,73.834
2025-12-01,4,NSK_GANGAPUR_RD,29.5,3,9.7,0.0,49,Sunny,2,20.015,73.765
2025-12-01,5,NSK_CITY_CENTER,25.99,3,14.2,0.0,75,Cloudy,1,19.988,73.771
2025-12-01,6,NSK_ADGAON_NKA,57.41,5,15.1,0.0,53,Sunny,4,20.017,73.834
2025-12-01,7,NSK_MUMBAI_HWY,63.31,4,20.0,0.0,48,Sunny,4,19.954,73.765
2025-12-01,8,NSK_ADGAON_NKA,60.6,5,19.5,0.0,68,Sunny,4,20.017,73.834
2025-12-01,9,NSK_ADGAON_NKA,118.37,10,26.0,0.0,43,Clear,9,20.017,73.834
2025-12-01,10,NSK_MUMBAI_HWY,103.55,7,21.9,0.0,53,Clear,8,19.954,73.765
2025-12-01,11,NSK_GANGAPUR_RD,71.86,5,22.2,0.0,24,Sunny,5,20.015,73.765
2025-12-01,12,NSK_GANGAPUR_RD,47.64,4,23.2,0.0,43,Clear,3,20.015,73.765
2025-12-01,13,NSK_ADGAON_NKA,52.78,4,23.3,0.0,87,Sunny,3,20.017,73.834
2025-12-01,14,NSK_ADGAON_NKA,52.0,5,24.5,0.0,88,Cloudy,3,20.017,73.834
2025-12-01,15,NSK_CITY_CENTER,51.17,4,26.1,0.0,44,Clear,3,19.988,73.771
2025-12-01,16,NSK_GANGAPUR_RD,70.97,5,21.1,0.0,75,Clear,5,20.015,73.765
2025-12-01,17,NSK_ADGAON_NKA,62.11,4,16.2,0.0,66,Cloudy,4,20.017,73.834
2025-12-01,18,NSK_MUMBAI_HWY,114.23,9,14.5,0.0,39,Sunny,9,19.954,73.765
2025-12-01,19,NSK_MUMBAI_HWY,84.91,6,11.6,0.0,65,Sunny,7,19.954,73.765
2025-12-01,20,NSK_CITY_CENTER,91.67,8,10.9,0.0,79,Clear,7,19.988,73.771
